date,symbol,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2016-03-17,RELIANCE,508.0,518.450012,506.0,513.5,7695480.0,496.674988,0,0,0,7695480.0,0,0
2016-03-18,RELIANCE,513.599976,515.075012,507.850006,509.125,6414492.0,502.150146,0,0,0,6414492.0,0,0
2016-03-21,RELIANCE,518.650024,520.75,511.375,513.974976,5809704.0,507.087616,0,0,0,5809704.0,0,0
2016-03-22,RELIANCE,523.924988,526.125,517.825012,518.5,7009934.0,512.244995,0,0,0,7009934.0,0,0
2016-03-23,RELIANCE,514.599976,523.450012,511.200012,523.450012,7683308.0,503.127899,0,0,0,7683308.0,0,0
2016-03-28,RELIANCE,510.200012,515.849976,507.825012,515.0,8261106.0,498.825989,0,0,0,8261106.0,0,0
2016-03-29,RELIANCE,518.125,521.0,510.100006,511.899994,7255802.0,506.57431,0,0,0,7255802.0,0,0
2016-03-30,RELIANCE,523.525024,525.875,521.349976,521.349976,6607560.0,511.853973,0,0,0,6607560.0,0,0
2016-03-31,RELIANCE,522.599976,528.0,516.349976,520.5,14095970.0,510.949524,0,0,0,14095970.0,0,0
2016-04-01,RELIANCE,517.224976,523.150024,512.5,519.549988,5660230.0,505.694366,0,0,0,5660230.0,0,0
2016-04-04,RELIANCE,517.525024,521.099976,512.650024,520.0,3946520.0,505.987671,0,0,0,3946520.0,0,0
2016-04-05,RELIANCE,513.474976,521.200012,511.100006,515.674988,4690296.0,502.027924,0,0,0,4690296.0,0,0
2016-04-06,RELIANCE,516.875,518.349976,511.299988,516.049988,3195950.0,505.352142,0,0,0,3195950.0,0,0
2016-04-07,RELIANCE,518.625,524.0,511.049988,517.450012,4018110.0,507.063141,0,0,0,4018110.0,0,0
2016-04-08,RELIANCE,518.174988,527.224976,515.599976,517.950012,6131402.0,506.623169,0,0,0,6131402.0,0,0
2016-04-11,RELIANCE,520.150024,522.75,516.5,518.5,4712636.0,508.554169,0,0,0,4712636.0,0,0
2016-04-12,RELIANCE,523.700012,528.724976,519.025024,520.150024,5104198.0,512.025024,0,0,0,5104198.0,0,0
2016-04-13,RELIANCE,533.025024,534.950012,526.275024,526.275024,7332282.0,521.142151,0,0,0,7332282.0,0,0
2016-04-18,RELIANCE,532.375,533.400024,527.700012,532.900024,8716204.0,520.506653,0,0,0,8716204.0,0,0
2016-04-20,RELIANCE,518.650024,534.599976,517.900024,534.599976,9914994.0,507.087616,0,0,0,9914994.0,0,0
2016-04-21,RELIANCE,520.575012,526.0,517.5,520.700012,5202872.0,508.969666,0,0,0,5202872.0,0,0
2016-04-22,RELIANCE,519.474976,523.75,514.650024,519.5,5351172.0,507.894165,0,0,0,5351172.0,0,0
2016-04-25,RELIANCE,508.450012,522.224976,506.149994,522.224976,27959172.0,497.11499,0,0,0,27959172.0,0,0
2016-04-26,RELIANCE,508.475006,511.950012,503.75,507.700012,12082558.0,497.139404,0,0,0,12082558.0,0,0
2016-04-27,RELIANCE,509.700012,512.974976,508.0,508.950012,6630120.0,498.337158,0,0,0,6630120.0,0,0
2016-04-28,RELIANCE,498.350006,509.600006,495.475006,507.0,28321014.0,487.240173,0,0,0,28321014.0,0,0
2016-04-29,RELIANCE,491.350006,499.274994,489.424988,496.725006,10734120.0,480.39621,0,0,0,10734120.0,0,0
2016-05-02,RELIANCE,493.475006,496.200012,489.0,489.5,4855506.0,482.473846,0,0,0,4855506.0,0,0
2016-05-03,RELIANCE,487.899994,497.475006,486.375,494.0,8033248.0,477.023102,0,0,0,8033248.0,0,0
2016-05-04,RELIANCE,489.049988,491.850006,486.5,487.024994,6192906.0,478.147461,0,0,0,6192906.0,0,0
2016-05-05,RELIANCE,487.625,491.725006,485.450012,490.0,9904822.0,476.754272,0,0,0,9904822.0,0,0
2016-05-06,RELIANCE,484.475006,488.399994,483.5,486.5,6742440.0,473.674469,0,0,0,6742440.0,0,0
2016-05-09,RELIANCE,491.549988,493.0,486.399994,487.5,7016176.0,480.591766,0,0,0,7016176.0,0,0
2016-05-10,RELIANCE,491.274994,492.350006,489.0,491.549988,3313680.0,480.322815,0,0,0,3313680.0,0,0
2016-05-11,RELIANCE,487.700012,490.375,485.0,485.899994,5641398.0,476.827606,0,0,0,5641398.0,0,0
2016-05-12,RELIANCE,496.399994,497.100006,487.524994,488.0,5845428.0,485.333588,0,0,0,5845428.0,0,0
2016-05-13,RELIANCE,489.075012,495.274994,487.5,494.475006,6696706.0,478.171906,0,0,0,6696706.0,0,0
2016-05-16,RELIANCE,487.975006,491.25,485.549988,488.5,4264144.0,477.096436,0,0,0,4264144.0,0,0
2016-05-17,RELIANCE,484.575012,491.549988,483.174988,490.125,5558046.0,473.772278,0,0,0,5558046.0,0,0
2016-05-18,RELIANCE,485.274994,486.25,482.049988,482.950012,3761948.0,474.456635,0,0,0,3761948.0,0,0
2016-05-19,RELIANCE,475.600006,485.950012,472.799988,485.850006,4176116.0,464.997314,0,0,0,4176116.0,0,0
2016-05-20,RELIANCE,467.100006,477.25,465.674988,476.0,8477976.0,456.686829,0,0,0,8477976.0,0,0
2016-05-23,RELIANCE,465.0,470.350006,462.825012,468.674988,8396196.0,454.633606,0,0,0,8396196.0,0,0
2016-05-24,RELIANCE,470.225006,472.0,464.024994,464.024994,5615474.0,459.742157,0,0,0,5615474.0,0,0
2016-05-25,RELIANCE,475.600006,476.399994,470.575012,474.924988,4224270.0,464.997314,0,0,0,4224270.0,0,0
2016-05-26,RELIANCE,473.424988,476.200012,472.049988,475.0,6487202.0,462.870789,0,0,0,6487202.0,0,0
2016-05-27,RELIANCE,487.350006,488.450012,474.375,474.524994,6126758.0,476.485382,0,0,0,6126758.0,0,0
2016-05-30,RELIANCE,484.350006,490.75,482.5,488.200012,4404182.0,473.552277,0,0,0,4404182.0,0,0
2016-05-31,RELIANCE,478.924988,486.5,478.25,484.5,10666938.0,468.248169,0,0,0,10666938.0,0,0
2016-06-01,RELIANCE,476.799988,483.049988,475.899994,478.975006,4134068.0,466.170563,0,0,0,4134068.0,0,0
2016-06-02,RELIANCE,478.125,478.575012,472.549988,477.25,4687704.0,467.466034,0,0,0,4687704.0,0,0
2016-06-03,RELIANCE,479.825012,481.450012,477.924988,480.0,3951424.0,469.128143,0,0,0,3951424.0,0,0
2016-06-06,RELIANCE,477.399994,481.5,476.274994,480.5,3964932.0,466.757202,0,0,0,3964932.0,0,0
2016-06-07,RELIANCE,477.524994,480.475006,475.799988,478.625,8665254.0,466.879395,0,0,0,8665254.0,0,0
2016-06-08,RELIANCE,477.049988,479.0,474.575012,479.0,5547950.0,466.414978,0,0,0,5547950.0,0,0
2016-06-09,RELIANCE,485.575012,488.225006,478.100006,480.0,7151680.0,474.749939,0,0,0,7151680.0,0,0
2016-06-10,RELIANCE,488.350006,492.200012,484.149994,487.0,7459474.0,477.463104,0,0,0,7459474.0,0,0
2016-06-13,RELIANCE,490.549988,491.725006,481.524994,484.950012,4669712.0,479.614014,0,0,0,4669712.0,0,0
2016-06-14,RELIANCE,488.125,492.700012,484.649994,490.475006,4994016.0,477.243103,0,0,0,4994016.0,0,0
2016-06-15,RELIANCE,492.299988,493.25,486.875,490.0,5087842.0,481.325012,0,0,0,5087842.0,0,0
2016-06-16,RELIANCE,488.149994,491.825012,483.524994,490.5,4284658.0,477.267517,0,0,0,4284658.0,0,0
2016-06-17,RELIANCE,487.450012,489.325012,485.049988,488.5,4816192.0,476.58316,0,0,0,4816192.0,0,0
2016-06-20,RELIANCE,495.100006,496.299988,484.0,486.075012,4918474.0,484.062622,0,0,0,4918474.0,0,0
2016-06-21,RELIANCE,493.549988,497.075012,489.850006,497.049988,6369730.0,482.54715,0,0,0,6369730.0,0,0
2016-06-22,RELIANCE,490.25,492.950012,488.549988,492.5,5846568.0,479.32074,0,0,0,5846568.0,0,0
2016-06-23,RELIANCE,490.225006,491.0,485.0,489.975006,4497386.0,479.296295,0,0,0,4497386.0,0,0
2016-06-24,RELIANCE,475.725006,482.450012,466.700012,482.450012,11422346.0,465.119568,0,0,0,11422346.0,0,0
2016-06-27,RELIANCE,477.825012,479.200012,470.25,470.25,4189198.0,467.17276,0,0,0,4189198.0,0,0
2016-06-28,RELIANCE,478.899994,480.774994,477.5,478.200012,3476740.0,468.223755,0,0,0,3476740.0,0,0
2016-06-29,RELIANCE,483.450012,484.475006,480.0,481.0,3439714.0,472.672333,0,0,0,3439714.0,0,0
2016-06-30,RELIANCE,484.575012,488.75,483.524994,486.0,5832658.0,473.772278,0,0,0,5832658.0,0,0
2016-07-01,RELIANCE,486.725006,488.399994,485.0,486.375,3021958.0,475.874329,0,0,0,3021958.0,0,0
2016-07-04,RELIANCE,493.350006,496.799988,487.75,487.75,3567500.0,482.351624,0,0,0,3567500.0,0,0
2016-07-05,RELIANCE,496.549988,501.450012,490.149994,493.049988,5193356.0,485.480286,0,0,0,5193356.0,0,0
2016-07-07,RELIANCE,493.950012,500.25,493.075012,496.25,5499296.0,482.938263,0,0,0,5499296.0,0,0
2016-07-08,RELIANCE,489.200012,494.5,488.174988,493.5,3264450.0,478.294128,0,0,0,3264450.0,0,0
2016-07-11,RELIANCE,496.25,497.475006,492.75,495.5,3779212.0,485.186981,0,0,0,3779212.0,0,0
2016-07-12,RELIANCE,501.700012,502.5,495.5,497.625,4465370.0,490.515472,0,0,0,4465370.0,0,0
2016-07-13,RELIANCE,504.375,508.350006,502.075012,502.600006,6818772.0,493.130859,0,0,0,6818772.0,0,0
2016-07-14,RELIANCE,502.450012,507.049988,499.125,504.049988,4918366.0,491.248779,0,0,0,4918366.0,0,0
2016-07-15,RELIANCE,506.100006,510.5,501.75,504.5,6397124.0,494.817352,0,0,0,6397124.0,0,0
2016-07-18,RELIANCE,503.125,519.375,500.875,514.0,14678172.0,491.908691,0,0,0,14678172.0,0,0
2016-07-19,RELIANCE,508.899994,511.475006,497.649994,503.0,7611500.0,497.554932,0,0,0,7611500.0,0,0
2016-07-20,RELIANCE,511.5,514.150024,508.274994,509.975006,5607290.0,500.096954,0,0,0,5607290.0,0,0
2016-07-21,RELIANCE,503.174988,512.5,502.5,512.0,3068088.0,491.957581,0,0,0,3068088.0,0,0
2016-07-22,RELIANCE,507.424988,508.899994,502.549988,503.0,3154228.0,496.112854,0,0,0,3154228.0,0,0
2016-07-25,RELIANCE,511.375,511.875,503.674988,507.0,3767768.0,499.974792,0,0,0,3767768.0,0,0
2016-07-26,RELIANCE,512.025024,517.400024,507.600006,511.5,4807744.0,500.610352,0,0,0,4807744.0,0,0
2016-07-27,RELIANCE,506.549988,513.0,504.475006,511.524994,5042896.0,495.257355,0,0,0,5042896.0,0,0
2016-07-28,RELIANCE,513.174988,515.25,506.524994,507.475006,7136750.0,501.73465,0,0,0,7136750.0,0,0
2016-07-29,RELIANCE,507.450012,512.450012,506.0,512.0,4402328.0,496.137299,0,0,0,4402328.0,0,0
2016-08-01,RELIANCE,504.75,510.149994,502.524994,509.0,3647388.0,493.497467,0,0,0,3647388.0,0,0
2016-08-02,RELIANCE,506.399994,510.0,503.149994,504.0,3524816.0,495.110657,0,0,0,3524816.0,0,0
2016-08-03,RELIANCE,496.975006,507.200012,495.75,507.200012,5427608.0,485.895844,0,0,0,5427608.0,0,0
2016-08-04,RELIANCE,496.5,500.0,491.700012,499.5,4657432.0,485.431396,0,0,0,4657432.0,0,0
2016-08-05,RELIANCE,508.125,509.5,498.524994,499.0,5535828.0,496.797241,0,0,0,5535828.0,0,0
2016-08-08,RELIANCE,514.625,517.0,509.325012,509.950012,6197506.0,503.152344,0,0,0,6197506.0,0,0
2016-08-09,RELIANCE,515.349976,517.25,510.5,513.5,6076092.0,503.861176,0,0,0,6076092.0,0,0
2016-08-10,RELIANCE,501.825012,517.275024,501.0,515.625,6158926.0,490.637695,0,0,0,6158926.0,0,0
2016-08-11,RELIANCE,507.049988,511.424988,499.799988,500.975006,6477798.0,495.746185,0,0,0,6477798.0,0,0
2016-08-12,RELIANCE,517.900024,521.450012,508.5,508.5,7481722.0,506.35434,0,0,0,7481722.0,0,0
2016-08-16,RELIANCE,512.450012,522.400024,507.75,518.125,6111206.0,501.025818,0,0,0,6111206.0,0,0
2016-08-17,RELIANCE,506.649994,514.400024,503.600006,512.049988,7079940.0,495.355103,0,0,0,7079940.0,0,0
2016-08-18,RELIANCE,509.024994,511.825012,508.0,508.0,3542898.0,497.677185,0,0,0,3542898.0,0,0
2016-08-19,RELIANCE,507.450012,511.0,503.549988,509.0,3738616.0,496.137299,0,0,0,3738616.0,0,0
2016-08-22,RELIANCE,505.924988,509.850006,503.600006,506.0,3055808.0,494.646271,0,0,0,3055808.0,0,0
2016-08-23,RELIANCE,505.225006,507.5,502.5,506.0,3346656.0,493.961853,0,0,0,3346656.0,0,0
2016-08-24,RELIANCE,510.25,510.975006,505.5,505.850006,3986306.0,498.874878,0,0,0,3986306.0,0,0
2016-08-25,RELIANCE,506.350006,514.5,504.5,510.600006,6839550.0,495.061829,0,0,0,6839550.0,0,0
2016-08-26,RELIANCE,513.950012,515.400024,507.299988,508.950012,4406930.0,502.492371,0,0,0,4406930.0,0,0
2016-08-29,RELIANCE,528.724976,529.875,513.049988,513.625,7402990.0,516.937988,0,0,0,7402990.0,0,0
2016-08-30,RELIANCE,533.200012,534.25,526.5,531.0,8307044.0,521.313293,0,0,0,8307044.0,0,0
2016-08-31,RELIANCE,530.0,537.0,523.5,532.450012,10649920.0,518.184631,0,0,0,10649920.0,0,0
2016-09-01,RELIANCE,514.599976,536.375,512.849976,526.5,19484908.0,503.127899,0,0,0,19484908.0,0,0
2016-09-02,RELIANCE,506.674988,516.275024,501.149994,515.549988,12857628.0,495.379578,0,0,0,12857628.0,0,0
2016-09-06,RELIANCE,509.950012,512.5,507.5,509.950012,5262182.0,498.581543,0,0,0,5262182.0,0,0
2016-09-07,RELIANCE,508.825012,513.525024,506.524994,511.0,5909990.0,497.481628,0,0,0,5909990.0,0,0
2016-09-08,RELIANCE,516.700012,517.974976,510.100006,511.524994,5580392.0,505.181091,0,0,0,5580392.0,0,0
2016-09-09,RELIANCE,522.275024,524.950012,515.0,517.5,6980882.0,510.631836,0,0,0,6980882.0,0,0
2016-09-12,RELIANCE,523.25,528.0,514.575012,515.200012,15399600.0,511.584991,0,0,0,15399600.0,0,0
2016-09-14,RELIANCE,522.375,529.5,520.450012,524.0,8505508.0,510.729553,0,0,0,8505508.0,0,0
2016-09-15,RELIANCE,532.5,535.099976,523.5,523.5,14341770.0,520.628845,0,0,0,14341770.0,0,0
2016-09-16,RELIANCE,537.775024,546.924988,529.549988,533.5,17977852.0,525.786194,0,0,0,17977852.0,0,0
2016-09-19,RELIANCE,541.200012,544.0,535.5,536.275024,7624648.0,529.134827,0,0,0,7624648.0,0,0
2016-09-20,RELIANCE,537.099976,542.375,534.525024,542.0,5271708.0,525.126282,0,0,0,5271708.0,0,0
2016-09-21,RELIANCE,536.125,542.450012,534.5,537.0,5002952.0,524.173035,0,0,0,5002952.0,0,0
2016-09-22,RELIANCE,544.474976,547.900024,539.5,541.5,8577088.0,532.336914,0,0,0,8577088.0,0,0
2016-09-23,RELIANCE,551.400024,554.724976,544.5,544.5,14211450.0,539.107544,0,0,0,14211450.0,0,0
2016-09-26,RELIANCE,553.599976,564.775024,550.125,551.700012,17469886.0,541.258423,0,0,0,17469886.0,0,0
2016-09-27,RELIANCE,555.25,562.974976,553.299988,558.5,8857386.0,542.871643,0,0,0,8857386.0,0,0
2016-09-28,RELIANCE,545.325012,554.0,543.150024,553.950012,11346976.0,533.167969,0,0,0,11346976.0,0,0
2016-09-29,RELIANCE,536.224976,555.375,533.700012,547.5,9719492.0,524.270752,0,0,0,9719492.0,0,0
2016-09-30,RELIANCE,541.849976,547.275024,533.150024,534.0,5120210.0,529.770386,0,0,0,5120210.0,0,0
2016-10-03,RELIANCE,545.349976,553.974976,538.125,543.5,8286218.0,533.192383,0,0,0,8286218.0,0,0
2016-10-04,RELIANCE,548.174988,554.150024,546.0,546.525024,5995088.0,535.954346,0,0,0,5995088.0,0,0
2016-10-05,RELIANCE,544.700012,553.25,542.900024,552.0,4932794.0,532.556885,0,0,0,4932794.0,0,0
2016-10-06,RELIANCE,555.400024,563.125,546.0,546.0,9651260.0,543.018372,0,0,0,9651260.0,0,0
2016-10-07,RELIANCE,554.5,561.525024,553.25,557.0,6985676.0,542.138428,0,0,0,6985676.0,0,0
2016-10-10,RELIANCE,548.174988,561.0,547.0,557.0,5281946.0,535.954346,0,0,0,5281946.0,0,0
2016-10-13,RELIANCE,528.575012,544.525024,526.0,544.5,10029334.0,516.791321,0,0,0,10029334.0,0,0
2016-10-14,RELIANCE,538.825012,541.0,530.825012,531.5,6978946.0,526.812805,0,0,0,6978946.0,0,0
2016-10-17,RELIANCE,530.325012,540.400024,529.375,540.0,4492474.0,518.502319,0,0,0,4492474.0,0,0
2016-10-18,RELIANCE,540.549988,541.375,531.025024,533.0,5062266.0,528.49939,0,0,0,5062266.0,0,0
2016-10-19,RELIANCE,543.674988,547.349976,540.700012,542.224976,7805312.0,531.554749,0,0,0,7805312.0,0,0
2016-10-20,RELIANCE,543.775024,549.0,542.025024,546.974976,4629042.0,531.652527,0,0,0,4629042.0,0,0
2016-10-21,RELIANCE,532.099976,548.5,529.200012,548.5,19936484.0,520.237671,0,0,0,19936484.0,0,0
2016-10-24,RELIANCE,531.650024,537.0,530.325012,535.0,4806198.0,519.797791,0,0,0,4806198.0,0,0
2016-10-25,RELIANCE,530.424988,532.625,527.099976,532.5,3501422.0,518.600098,0,0,0,3501422.0,0,0
2016-10-26,RELIANCE,527.025024,529.724976,526.049988,528.025024,5004110.0,515.27594,0,0,0,5004110.0,0,0
2016-10-27,RELIANCE,524.349976,526.950012,521.700012,525.549988,5871148.0,512.660522,0,0,0,5871148.0,0,0
2016-10-28,RELIANCE,527.474976,529.0,521.900024,525.0,3715834.0,515.715881,0,0,0,3715834.0,0,0
2016-11-01,RELIANCE,525.5,527.974976,523.700012,525.650024,4674022.0,513.784851,0,0,0,4674022.0,0,0
2016-11-02,RELIANCE,511.875,521.424988,510.5,520.5,3218450.0,500.463623,0,0,0,3218450.0,0,0
2016-11-03,RELIANCE,511.975006,517.375,510.299988,511.924988,3342742.0,500.561371,0,0,0,3342742.0,0,0
2016-11-04,RELIANCE,502.774994,513.450012,500.0,510.125,5273822.0,491.566498,0,0,0,5273822.0,0,0
2016-11-07,RELIANCE,500.575012,508.274994,499.524994,507.0,4345842.0,489.415527,0,0,0,4345842.0,0,0
2016-11-08,RELIANCE,501.75,502.850006,499.149994,502.850006,6140692.0,490.564331,0,0,0,6140692.0,0,0
2016-11-09,RELIANCE,502.299988,504.5,465.0,475.0,9893146.0,491.102081,0,0,0,9893146.0,0,0
2016-11-10,RELIANCE,505.200012,514.474976,503.5,509.299988,4463814.0,493.937439,0,0,0,4463814.0,0,0
2016-11-11,RELIANCE,500.875,508.75,497.549988,498.924988,6754784.0,489.708862,0,0,0,6754784.0,0,0
2016-11-15,RELIANCE,492.700012,500.0,489.774994,498.25,6623184.0,481.716156,0,0,0,6623184.0,0,0
2016-11-16,RELIANCE,493.274994,498.399994,490.350006,497.5,7566452.0,482.27829,0,0,0,7566452.0,0,0
2016-11-17,RELIANCE,488.875,499.075012,487.200012,493.0,5773270.0,477.976379,0,0,0,5773270.0,0,0
2016-11-18,RELIANCE,493.75,496.350006,491.0,492.5,8303856.0,482.742706,0,0,0,8303856.0,0,0
2016-11-21,RELIANCE,495.75,496.774994,491.600006,493.774994,6049424.0,484.69812,0,0,0,6049424.0,0,0
2016-11-22,RELIANCE,500.725006,503.899994,496.649994,498.850006,8067320.0,489.562225,0,0,0,8067320.0,0,0
2016-11-23,RELIANCE,504.5,505.25,499.774994,502.5,5992496.0,493.253021,0,0,0,5992496.0,0,0
2016-11-24,RELIANCE,493.674988,502.774994,491.100006,502.774994,8646750.0,482.669342,0,0,0,8646750.0,0,0
2016-11-25,RELIANCE,496.850006,497.950012,492.174988,495.0,4779658.0,485.77359,0,0,0,4779658.0,0,0
2016-11-28,RELIANCE,493.325012,500.299988,492.049988,496.5,3800322.0,482.327179,0,0,0,3800322.0,0,0
2016-11-29,RELIANCE,498.850006,502.149994,494.024994,494.5,4519218.0,487.729004,0,0,0,4519218.0,0,0
2016-11-30,RELIANCE,495.024994,499.975006,493.325012,499.975006,12616008.0,483.989288,0,0,0,12616008.0,0,0
2016-12-01,RELIANCE,498.875,507.5,497.5,500.0,5773026.0,487.753448,0,0,0,5773026.0,0,0
2016-12-02,RELIANCE,497.375,502.5,495.899994,497.950012,5706090.0,486.286896,0,0,0,5706090.0,0,0
2016-12-05,RELIANCE,496.924988,499.850006,493.25,497.5,1822820.0,485.846893,0,0,0,1822820.0,0,0
2016-12-06,RELIANCE,502.600006,503.274994,497.299988,498.0,3075070.0,491.395386,0,0,0,3075070.0,0,0
2016-12-07,RELIANCE,499.575012,503.799988,498.174988,502.0,2254226.0,488.437866,0,0,0,2254226.0,0,0
2016-12-08,RELIANCE,510.024994,510.899994,502.174988,502.524994,4000460.0,498.654877,0,0,0,4000460.0,0,0
2016-12-09,RELIANCE,514.474976,515.924988,510.149994,511.0,3766666.0,503.005615,0,0,0,3766666.0,0,0
2016-12-12,RELIANCE,513.599976,520.849976,510.25,510.25,4125400.0,502.150146,0,0,0,4125400.0,0,0
2016-12-13,RELIANCE,519.900024,520.5,513.775024,514.0,4738906.0,508.309723,0,0,0,4738906.0,0,0
2016-12-14,RELIANCE,529.75,532.224976,519.099976,519.900024,11035658.0,517.940125,0,0,0,11035658.0,0,0
2016-12-15,RELIANCE,526.474976,533.799988,524.325012,526.200012,8837934.0,514.738159,0,0,0,8837934.0,0,0
2016-12-16,RELIANCE,528.575012,531.0,526.0,526.0,6831074.0,516.791321,0,0,0,6831074.0,0,0
2016-12-19,RELIANCE,531.275024,533.474976,527.174988,527.5,6861900.0,519.431213,0,0,0,6861900.0,0,0
2016-12-20,RELIANCE,528.950012,530.5,526.575012,527.349976,5343438.0,517.157959,0,0,0,5343438.0,0,0
2016-12-21,RELIANCE,531.625,533.650024,528.599976,530.049988,9311516.0,519.773315,0,0,0,9311516.0,0,0
2016-12-22,RELIANCE,526.674988,531.325012,525.474976,529.0,13208832.0,514.933716,0,0,0,13208832.0,0,0
2016-12-23,RELIANCE,528.650024,534.474976,526.0,526.0,4692828.0,516.864685,0,0,0,4692828.0,0,0
2016-12-26,RELIANCE,523.724976,533.0,522.325012,527.174988,7004598.0,512.049377,0,0,0,7004598.0,0,0
2016-12-27,RELIANCE,532.349976,533.549988,523.5,523.924988,7974284.0,520.482178,0,0,0,7974284.0,0,0
2016-12-28,RELIANCE,524.849976,534.775024,523.549988,533.950012,4405854.0,513.149353,0,0,0,4405854.0,0,0
2016-12-29,RELIANCE,532.724976,534.400024,524.75,525.0,4010412.0,520.848816,0,0,0,4010412.0,0,0
2016-12-30,RELIANCE,541.200012,542.5,531.549988,532.400024,7182986.0,529.134827,0,0,0,7182986.0,0,0
2017-01-02,RELIANCE,542.549988,545.0,536.174988,542.0,3244916.0,530.454773,0,0,0,3244916.0,0,0
2017-01-03,RELIANCE,544.700012,548.5,540.549988,544.924988,2941502.0,532.556885,0,0,0,2941502.0,0,0
2017-01-04,RELIANCE,533.575012,546.5,532.150024,546.450012,4751094.0,521.679932,0,0,0,4751094.0,0,0
2017-01-05,RELIANCE,538.700012,539.950012,534.375,535.5,3992966.0,526.690674,0,0,0,3992966.0,0,0
2017-01-06,RELIANCE,537.474976,542.5,536.549988,537.099976,3586854.0,525.49292,0,0,0,3586854.0,0,0
2017-01-09,RELIANCE,538.849976,543.0,535.5,538.5,2390514.0,526.837219,0,0,0,2390514.0,0,0
2017-01-10,RELIANCE,544.924988,547.200012,540.0,540.0,5188800.0,532.776794,0,0,0,5188800.0,0,0
2017-01-11,RELIANCE,543.025024,547.849976,542.0,547.5,5246422.0,530.919189,0,0,0,5246422.0,0,0
2017-01-12,RELIANCE,541.650024,545.174988,539.900024,543.5,1998728.0,529.57489,0,0,0,1998728.0,0,0
2017-01-13,RELIANCE,545.200012,548.75,542.275024,542.275024,3307338.0,533.045715,0,0,0,3307338.0,0,0
2017-01-16,RELIANCE,538.125,546.974976,536.974976,544.974976,5492010.0,526.128418,0,0,0,5492010.0,0,0
2017-01-17,RELIANCE,520.625,534.0,519.25,532.5,17936580.0,509.018524,0,0,0,17936580.0,0,0
2017-01-18,RELIANCE,516.275024,524.0,514.375,521.299988,7254142.0,504.765564,0,0,0,7254142.0,0,0
2017-01-19,RELIANCE,516.849976,522.650024,515.5,517.575012,6987456.0,505.327698,0,0,0,6987456.0,0,0
2017-01-20,RELIANCE,512.900024,518.724976,511.950012,516.974976,4016164.0,501.46582,0,0,0,4016164.0,0,0
2017-01-23,RELIANCE,507.950012,515.5,506.399994,510.899994,6267066.0,496.626129,0,0,0,6267066.0,0,0
2017-01-24,RELIANCE,513.650024,514.400024,508.5,508.5,4306182.0,502.199097,0,0,0,4306182.0,0,0
2017-01-25,RELIANCE,508.649994,516.349976,508.075012,516.0,10906460.0,497.310516,0,0,0,10906460.0,0,0
2017-01-27,RELIANCE,512.549988,514.450012,509.5,510.125,9994478.0,501.123596,0,0,0,9994478.0,0,0
2017-01-30,RELIANCE,522.400024,523.224976,512.400024,512.474976,7167512.0,510.754059,0,0,0,7167512.0,0,0
2017-01-31,RELIANCE,522.599976,526.900024,520.150024,523.424988,6914730.0,510.949524,0,0,0,6914730.0,0,0
2017-02-01,RELIANCE,524.825012,525.450012,517.599976,523.049988,5171596.0,513.124939,0,0,0,5171596.0,0,0
2017-02-02,RELIANCE,521.75,525.400024,519.125,525.0,4159816.0,510.118469,0,0,0,4159816.0,0,0
2017-02-03,RELIANCE,516.825012,525.224976,515.049988,523.0,6043502.0,505.303284,0,0,0,6043502.0,0,0
2017-02-06,RELIANCE,520.825012,522.450012,516.025024,518.5,4567964.0,509.214142,0,0,0,4567964.0,0,0
2017-02-07,RELIANCE,515.450012,521.174988,513.599976,521.0,4528490.0,503.958954,0,0,0,4528490.0,0,0
2017-02-08,RELIANCE,512.575012,519.125,511.0,515.450012,7420188.0,501.148041,0,0,0,7420188.0,0,0
2017-02-09,RELIANCE,516.375,517.0,513.400024,514.0,4508432.0,504.863312,0,0,0,4508432.0,0,0
2017-02-10,RELIANCE,515.075012,517.775024,512.775024,517.5,5723062.0,503.592346,0,0,0,5723062.0,0,0
2017-02-13,RELIANCE,514.924988,517.0,511.0,516.5,3915976.0,503.445648,0,0,0,3915976.0,0,0
2017-02-14,RELIANCE,524.900024,526.450012,514.950012,517.5,8340828.0,513.198303,0,0,0,8340828.0,0,0
2017-02-15,RELIANCE,525.650024,528.75,522.625,526.450012,6965690.0,513.93158,0,0,0,6965690.0,0,0
2017-02-16,RELIANCE,533.75,534.724976,526.275024,526.275024,8985694.0,521.850952,0,0,0,8985694.0,0,0
2017-02-17,RELIANCE,537.75,539.099976,529.224976,533.25,6787712.0,525.76178,0,0,0,6787712.0,0,0
2017-02-20,RELIANCE,537.700012,539.424988,533.25,535.275024,5326254.0,525.712891,0,0,0,5326254.0,0,0
2017-02-21,RELIANCE,544.099976,545.474976,536.525024,537.599976,6485580.0,531.970215,0,0,0,6485580.0,0,0
2017-02-22,RELIANCE,603.75,605.825012,546.0,546.5,58207852.0,590.290466,0,0,0,58207852.0,0,0
2017-02-23,RELIANCE,591.375,611.0,589.674988,606.799988,28458468.0,578.191284,0,0,0,28458468.0,0,0
2017-02-27,RELIANCE,619.450012,628.400024,595.174988,595.25,38137822.0,605.640442,0,0,0,38137822.0,0,0
2017-02-28,RELIANCE,619.025024,624.0,614.25,616.0,16509062.0,605.224976,0,0,0,16509062.0,0,0
