Date,Open,High,Low,Close,Volume
2015-02-27 00:00:00+05:30,178.17138543841816,180.9988388876227,177.55124209007684,179.85313415527344,18659378
2015-03-02 00:00:00+05:30,182.68059401769645,184.04702279163592,179.85314046923082,181.6820526123047,14579511
2015-03-03 00:00:00+05:30,182.68060444312366,190.55331880149646,182.34426308850968,189.36558532714844,20636925
2015-03-04 00:00:00+05:30,190.45871867526014,191.2260254397413,185.00352808585765,186.6432342529297,14476047
2015-03-05 00:00:00+05:30,187.62075267078063,188.93462814579337,184.60410704139616,186.03359985351562,10716702
2015-03-09 00:00:00+05:30,186.0651089016938,187.46306954033278,181.66101367151452,182.8172149658203,14065391
2015-03-10 00:00:00+05:30,182.67005555531344,184.11005877726046,179.82158110681695,180.6099090576172,15234060
2015-03-11 00:00:00+05:30,180.9883199961806,182.8067072931158,179.19093999808402,179.93722534179688,11635873
2015-03-12 00:00:00+05:30,180.36818277037324,182.3442441552862,179.8636427249724,181.5874481201172,11782380
2015-03-13 00:00:00+05:30,182.68060297909983,182.80673098606925,178.05578309381806,178.70745849609375,12936157
2015-03-16 00:00:00+05:30,179.00175722058128,179.51679390838308,176.6472977765162,177.02569580078125,13839990
2015-03-17 00:00:00+05:30,178.8020482008595,180.76759903860736,176.7944546956033,180.12643432617188,19070082
2015-03-18 00:00:00+05:30,180.15795450142176,183.36380591903654,179.67444982387937,182.6070098876953,9269885
2015-03-19 00:00:00+05:30,184.05754503517693,184.2992903852148,179.54834242719747,179.9792938232422,13934612
2015-03-20 00:00:00+05:30,180.347164587054,181.0303860236327,178.3921243483605,179.54833984375,10405717
2015-03-23 00:00:00+05:30,180.05284387449387,181.62948586664703,176.18480653933514,176.99415588378906,13251683
2015-03-24 00:00:00+05:30,177.02571697924247,179.59039005865017,177.02571697924247,178.2554931640625,9238431
2015-03-25 00:00:00+05:30,178.47620628435806,178.5813129465076,176.79444355823614,177.6143035888672,10264941
2015-03-26 00:00:00+05:30,176.81548761250482,178.52878255744017,173.24176240964917,174.33489990234375,20621346
2015-03-27 00:00:00+05:30,175.30190280356322,175.53315151426042,168.48028334846467,170.63504028320312,23326922
2015-03-30 00:00:00+05:30,171.66510811071154,171.89634278090355,167.4291830830698,170.43531799316406,17330588
2015-03-31 00:00:00+05:30,171.95942655774957,175.0917038629217,171.95942655774957,173.6411895751953,20235395
2015-04-01 00:00:00+05:30,173.40992678583578,176.3740191291814,170.92933916586426,175.75387573242188,14588531
2015-04-06 00:00:00+05:30,175.74335228160598,176.16379297129615,172.67415348968004,173.35736083984375,12334096
2015-04-07 00:00:00+05:30,173.65169907456692,175.7643994672568,173.65169907456692,175.08119201660156,21275454
2015-04-08 00:00:00+05:30,175.21780702328522,182.78569742942065,175.09167902474945,182.02891540527344,24821205
2015-04-09 00:00:00+05:30,181.9448148928155,188.98715735122607,180.53634359454708,188.16729736328125,27276420
2015-04-10 00:00:00+05:30,188.135785435774,191.04732433391044,186.90600935560116,190.11184692382812,25323219
2015-04-13 00:00:00+05:30,190.6268599368507,194.40030110855457,188.93460069535814,193.92730712890625,20177342
2015-04-15 00:00:00+05:30,193.61200447376697,197.5220849297157,190.71099016629117,194.16909790039062,22231264
2015-04-16 00:00:00+05:30,194.34777034897144,197.1857345564081,193.1915689457637,195.15711975097656,20177302
2015-04-17 00:00:00+05:30,196.56558841182527,198.51011799498977,193.94836208820544,194.841796875,23958678
2015-04-20 00:00:00+05:30,197.03856758674266,197.07009958627543,184.67767294658597,186.1807403564453,37628162
2015-04-21 00:00:00+05:30,187.12674164444152,188.25142513946065,183.40586720585685,184.24673461914062,17707007
2015-04-22 00:00:00+05:30,185.3924482100987,186.4120110478238,182.2601709897314,184.9404754638672,14761313
2015-04-23 00:00:00+05:30,185.8023411378962,186.96905309087617,182.69108587506383,184.3728485107422,13337818
2015-04-24 00:00:00+05:30,184.3623591854464,185.92849064732977,182.60702168703588,184.7617645263672,12709854
2015-04-27 00:00:00+05:30,185.00353108096522,186.56966260366193,183.1956401780221,184.00498962402344,11042925
2015-04-28 00:00:00+05:30,183.878842348165,185.41344170822845,180.48379894374102,181.8817596435547,14687371
2015-04-29 00:00:00+05:30,181.20906211432595,183.00644229229593,178.13986317110533,178.68643188476562,16387960
2015-04-30 00:00:00+05:30,178.68641858611713,182.02890865387133,178.25546724083785,181.28262329101562,34802149
2015-05-04 00:00:00+05:30,182.09198734622217,187.91506526111348,180.89374324200745,187.294921875,15078502
2015-05-05 00:00:00+05:30,187.87300960449284,189.57577964006637,186.06511887322304,187.5471649169922,17846755
2015-05-06 00:00:00+05:30,187.09519887249067,188.51418096894824,183.31124661527042,185.04556274414062,22438208
2015-05-07 00:00:00+05:30,183.9419118903598,184.66716191109677,180.78861371285618,183.04847717285156,16735535
2015-05-08 00:00:00+05:30,185.4079502032825,190.25069920090525,183.30056113081747,189.38858032226562,17104443
2015-05-11 00:00:00+05:30,190.05912447666694,191.46405537349435,188.04752307272264,190.71902465820312,14214007
2015-05-12 00:00:00+05:30,190.49551811248082,190.49551811248082,184.16270687903202,184.9183807373047,16650201
2015-05-13 00:00:00+05:30,185.90818048679068,189.16506597189482,182.47036244518887,188.4093780517578,16701434
2015-05-14 00:00:00+05:30,188.60094712991253,188.64353370439883,185.25893123849283,186.94058227539062,12329713
2015-05-15 00:00:00+05:30,187.72822778274906,188.80320857448197,185.2163868345285,186.03591918945312,8331715
2015-05-18 00:00:00+05:30,186.2381301995822,190.30390484556258,185.6633890467126,189.78237915039062,9847540
2015-05-19 00:00:00+05:30,189.7185158288118,192.59223573060683,188.7286799210647,190.63385009765625,14513036
2015-05-20 00:00:00+05:30,191.66628628061346,193.92267879774664,191.0915308487718,193.4650115966797,8708891
2015-05-21 00:00:00+05:30,193.97589493149002,194.8593000582087,190.32521461290997,190.88931274414062,10759523
2015-05-22 00:00:00+05:30,190.942534145843,192.77320301335578,190.942534145843,192.4006805419922,8349048
2015-05-25 00:00:00+05:30,191.5811232189986,193.28407487287953,189.95268742300755,190.4103546142578,6617337
2015-05-26 00:00:00+05:30,190.51676789132716,190.72964393321033,187.89849630723046,188.30294799804688,9510249
2015-05-27 00:00:00+05:30,188.60095335479124,189.64401895483974,187.36632631677185,188.4519500732422,8078236
2015-05-28 00:00:00+05:30,188.56903639562006,190.35713272992948,185.62081458829797,186.42971801757812,26538868
2015-05-29 00:00:00+05:30,187.30246365192983,188.69675124213575,185.85496060519708,186.68515014648438,29277517
2015-06-01 00:00:00+05:30,187.32376982851397,192.62418617140287,186.8980319211239,192.06007385253906,19594976
2015-06-02 00:00:00+05:30,192.805124004153,195.583042255829,189.76111422444598,191.29376220703125,20178960
2015-06-03 00:00:00+05:30,191.36823622667066,193.8055751590303,189.13313023675323,190.80413818359375,15546279
2015-06-04 00:00:00+05:30,192.4751482773542,195.029561241353,189.99523695255243,194.28453063964844,15931395
2015-06-05 00:00:00+05:30,193.68853268413937,195.18925141614184,192.52839292582016,193.23086547851562,13066337
2015-06-08 00:00:00+05:30,193.0286148713386,193.70980117595727,187.98364718710923,188.48388671875,10846953
2015-06-09 00:00:00+05:30,188.07943041654627,189.59079206647425,186.7596586268676,188.1113739013672,9153355
2015-06-10 00:00:00+05:30,188.6009877342029,193.68854272442715,188.38812586461668,192.81578063964844,13509379
2015-06-11 00:00:00+05:30,192.8583685164346,193.60341353935183,185.97208754544215,186.71713256835938,14676438
2015-06-12 00:00:00+05:30,187.11090905577373,190.0271874501554,186.9512484584991,189.42051696777344,21543824
2015-06-15 00:00:00+05:30,190.49548235566283,192.64545791634222,189.45243095512146,191.95362854003906,12858570
2015-06-16 00:00:00+05:30,191.368256733246,192.6454704427296,190.13362960284098,192.4219512939453,13929305
2015-06-17 00:00:00+05:30,192.65611678121027,200.59609115315004,190.30392228672295,198.2226104736328,26232634
2015-06-18 00:00:00+05:30,198.5099800903061,209.03629731652006,198.4993369974631,208.38705444335938,49366799
2015-06-19 00:00:00+05:30,209.14272020252164,214.2302601375513,209.14272020252164,212.15480041503906,45710935
2015-06-22 00:00:00+05:30,212.21867311873558,214.71987088621952,209.99419575418304,211.1011199951172,19394187
2015-06-23 00:00:00+05:30,211.3033492887439,213.44266781088396,210.9521130116172,211.8035888671875,16007498
2015-06-24 00:00:00+05:30,211.80357864976122,214.24091786669445,210.0261253737067,210.93081665039062,18603004
2015-06-25 00:00:00+05:30,210.10063155701846,214.7837199016491,209.67489366937286,213.83645629882812,27175118
2015-06-26 00:00:00+05:30,212.84664881095912,215.86937258702915,211.88874198800508,213.01695251464844,20966796
2015-06-29 00:00:00+05:30,210.2921941611546,211.5587646535392,206.90759166367224,210.92015075683594,20168946
2015-06-30 00:00:00+05:30,210.71795820133406,213.47459023587595,210.31350647243673,212.8892059326172,23184864
2015-07-01 00:00:00+05:30,213.08076652089127,215.09236758653284,213.08076652089127,214.0706024169922,14824266
2015-07-02 00:00:00+05:30,214.78371215435553,217.07204788925912,214.37926046519405,215.17752075195312,15931202
2015-07-03 00:00:00+05:30,214.94337038110518,215.80548926478988,213.51715340369344,214.4005584716797,13831096
2015-07-06 00:00:00+05:30,212.03774752628522,216.8911257173677,211.84615764667544,216.1780242919922,12237733
2015-07-07 00:00:00+05:30,215.20946005767644,216.40151478786038,212.86790875581258,213.5597381591797,11294999
2015-07-08 00:00:00+05:30,211.9844892005558,214.71984893133788,211.09045531891684,212.14414978027344,15190654
2015-07-09 00:00:00+05:30,212.01643019638948,213.0807820176583,209.281084524112,210.18577575683594,16245867
2015-07-10 00:00:00+05:30,210.9733754315716,213.71937836206965,210.79244287178298,213.25106811523438,16110573
2015-07-13 00:00:00+05:30,213.25107644525028,215.5287692178843,211.835502557697,214.3579864501953,9860248
2015-07-14 00:00:00+05:30,214.76245006772035,215.31590510087378,211.8461573936044,212.3996124267578,9942927
2015-07-15 00:00:00+05:30,212.8146828647766,215.93319394390295,212.77211049862345,215.2413787841797,13532911
2015-07-16 00:00:00+05:30,215.42233285586263,218.78564958601928,215.24140028164103,217.9128875732422,14854295
2015-07-17 00:00:00+05:30,218.2428401022511,219.498753462765,216.69954902854218,217.48715209960938,10195142
2015-07-20 00:00:00+05:30,218.7856258446023,219.24329298652987,216.67823689928724,218.13638305664062,6348354
2015-07-21 00:00:00+05:30,218.82822719642843,218.92401503213358,213.45330899697944,214.52828979492188,7923338
2015-07-22 00:00:00+05:30,213.93223933867424,224.3521245267784,213.84709460499772,223.59645080566406,17309440
2015-07-23 00:00:00+05:30,224.25634346243362,227.31099613358407,221.6380717742669,222.51083374023438,18642915
2015-07-24 00:00:00+05:30,223.08557774894427,223.43679979040326,217.35942364711605,218.20025634765625,13099664
2015-07-27 00:00:00+05:30,218.16830564150774,219.23264317297694,213.24041235560193,214.00672912597656,20118553
2015-07-28 00:00:00+05:30,214.6347403634505,216.42282263772853,212.88921625193694,215.04983520507812,13382878
2015-07-29 00:00:00+05:30,214.8901538405046,215.57134015420306,211.18625832249555,212.0164337158203,14790821
2015-07-30 00:00:00+05:30,212.88919821637,214.5708636266637,211.22883320025971,212.89984130859375,11701228
2015-07-31 00:00:00+05:30,212.86792536211394,214.5495908777167,210.73924994512174,213.26173400878906,16634259
2015-08-03 00:00:00+05:30,213.08078514422624,215.8161308566399,212.74019198803322,213.38943481445312,9887787
2015-08-04 00:00:00+05:30,213.59169457805854,214.07064799135546,208.61058476366568,210.3135223388672,12006872
2015-08-05 00:00:00+05:30,210.3667000800767,213.0382013059316,209.48329506579427,210.26026916503906,14345010
2015-08-06 00:00:00+05:30,210.95211086720983,211.1649869338069,208.07840475091194,208.38705444335938,8708037
2015-08-07 00:00:00+05:30,208.397676094776,211.59070308731668,208.00386749036548,209.53652954101562,8608888
2015-08-10 00:00:00+05:30,209.56848622707682,210.48380644685892,205.31112108341935,206.24774169921875,9288894
2015-08-11 00:00:00+05:30,206.69472387000081,207.25882190167147,203.92743495681287,205.63038635253906,8762464
2015-08-12 00:00:00+05:30,205.11951788071616,205.63040049261775,200.21291050422425,200.71315002441406,9650325
2015-08-13 00:00:00+05:30,201.5859166979483,203.06534910983459,197.83943464953705,198.68026733398438,9340350
2015-08-14 00:00:00+05:30,200.1490737027797,206.9076224007355,198.8825030222403,205.8326416015625,12739366
2015-08-17 00:00:00+05:30,205.63042101322375,205.63042101322375,201.38369910880286,202.37353515625,10857430
2015-08-18 00:00:00+05:30,203.50173990552554,203.50173990552554,200.56417512860537,200.96861267089844,6630334
2015-08-19 00:00:00+05:30,200.94731342842476,204.56606435566766,199.97876358901956,203.20372009277344,8877298
2015-08-20 00:00:00+05:30,204.3425786993398,204.3425786993398,194.5080760816909,195.05088806152344,19008087
2015-08-21 00:00:00+05:30,193.70981851897778,194.11427025923064,190.94252910439465,193.2734375,20050521
2015-08-24 00:00:00+05:30,187.32375632218765,187.32375632218765,174.12593898362286,176.58456420898438,35635706
2015-08-25 00:00:00+05:30,178.98999585020164,183.20478855579435,175.23288456199265,180.54393005371094,49504268
2015-08-26 00:00:00+05:30,180.4694148120498,186.21685510237273,178.80904980383323,181.66148376464844,18955515
2015-08-27 00:00:00+05:30,184.51392056814564,187.58985974886897,182.438460563631,185.01416015625,26997546
2015-08-28 00:00:00+05:30,186.25940280542343,187.96233995681888,184.36487581054723,185.70594787597656,10770215
2015-08-31 00:00:00+05:30,185.80178806359984,185.80178806359984,181.7466556617607,182.1936798095703,20708942
2015-09-01 00:00:00+05:30,181.76790893255708,181.76790893255708,177.7659927242514,178.77711486816406,21645696
2015-09-02 00:00:00+05:30,180.93772203204756,182.44908372440258,179.36250178772858,180.84193420410156,19652369
2015-09-03 00:00:00+05:30,181.79986607504244,183.2260832289195,179.74569219683687,181.75729370117188,11659978
2015-09-04 00:00:00+05:30,180.8738578542639,180.8738578542639,175.63730044899907,177.936279296875,16199949
2015-09-07 00:00:00+05:30,178.43653779863277,179.66053609930026,176.19078837988158,177.36155700683594,10234633
2015-09-08 00:00:00+05:30,177.95756408712074,181.56567160076662,175.6372990740823,180.6396942138672,12900468
2015-09-09 00:00:00+05:30,183.27928693471907,187.04704124864085,181.0441664012598,186.0572052001953,17340694
2015-09-10 00:00:00+05:30,183.27928847276038,185.3015329577603,182.10850562741422,184.55648803710938,11074406
2015-09-11 00:00:00+05:30,185.62081116073972,186.4935731273099,182.25750881838385,183.2686309814453,10634833
2015-09-14 00:00:00+05:30,183.43890126440928,184.27973386690616,181.34215551336354,183.88592529296875,7964072
2015-09-15 00:00:00+05:30,183.4921503302396,185.19510202902066,182.12979181316214,184.55648803710938,11509788
2015-09-16 00:00:00+05:30,185.6420967008085,186.75964969482933,184.17330748790832,185.73788452148438,13424811
2015-09-18 00:00:00+05:30,186.9938219125528,191.47469176973192,186.71710150588217,190.60194396972656,34261453
2015-09-21 00:00:00+05:30,187.32377852350734,189.069288394118,186.48294576213968,186.91932678222656,12732187
2015-09-22 00:00:00+05:30,187.32375591478822,188.36680731603855,179.7669476966812,180.49069213867188,15745524
2015-09-23 00:00:00+05:30,179.44766027659352,182.3852391504883,178.80906049827541,181.01223754882812,15221260
2015-09-24 00:00:00+05:30,180.51198478252235,180.51198478252235,177.69149434543448,178.2449493408203,29076982
2015-09-28 00:00:00+05:30,178.7664783567506,179.00062638576668,176.4036408334541,177.58505249023438,11624639
2015-09-29 00:00:00+05:30,176.68038246470053,180.9909486662876,175.85019281844183,178.9687042236328,15853471
2015-09-30 00:00:00+05:30,181.15061910589296,184.0881838858473,178.48976054016137,183.55601501464844,17292020
2015-10-01 00:00:00+05:30,186.03592358371625,186.03592358371625,182.76840876015856,184.06689453125,8663393
2015-10-05 00:00:00+05:30,183.6624571427706,189.4524560715686,183.46022416499656,189.02671813964844,16015412
2015-10-06 00:00:00+05:30,190.65514826090413,191.68755659861463,188.54774500798513,191.16603088378906,12330294
2015-10-07 00:00:00+05:30,190.4529022375619,195.4233679301659,189.6652992782575,194.5186767578125,11515191
2015-10-08 00:00:00+05:30,194.75287181433592,194.75287181433592,188.65420900557433,189.26087951660156,10753149
2015-10-09 00:00:00+05:30,190.3145377419511,192.7412335316408,187.6430508599657,188.88832092285156,9327873
2015-10-12 00:00:00+05:30,189.02670608301182,191.92171246762797,189.02670608301182,189.82496643066406,6212395
2015-10-13 00:00:00+05:30,188.39873971735656,190.79350642720578,187.94107255904157,190.21876525878906,6162561
2015-10-14 00:00:00+05:30,190.68708633954785,192.64547218596906,190.29327770982997,192.20909118652344,8002587
2015-10-15 00:00:00+05:30,193.22021973850119,193.92267807183617,191.6024270064586,192.36874389648438,9048478
2015-10-16 00:00:00+05:30,192.5390344674962,194.73158264160156,192.36874498202656,194.73158264160156,15246935
2015-10-19 00:00:00+05:30,200.30871751634243,205.52397505202364,200.30871751634243,205.09825134277344,33505855
2015-10-20 00:00:00+05:30,205.41752215197008,205.77940147586048,202.86310912102172,203.65072631835938,18091895
2015-10-21 00:00:00+05:30,203.39529506064446,207.5036424397624,202.86312622639682,203.2888641357422,14404450
2015-10-23 00:00:00+05:30,205.19404108371032,207.13114081774188,200.34064865580135,203.42723083496094,12153422
2015-10-26 00:00:00+05:30,204.75767755858527,204.99182562084945,200.37259505035996,200.70254516601562,10938775
2015-10-27 00:00:00+05:30,199.84041463826634,201.85201607802784,199.54239382100133,200.00006103515625,11601798
2015-10-28 00:00:00+05:30,199.43593588780718,201.13888739634967,197.9458604227001,199.4465789794922,11958727
2015-10-29 00:00:00+05:30,199.24436295901387,201.16017632742523,199.02084382084033,200.30870056152344,13280382
2015-10-30 00:00:00+05:30,200.5428401932707,203.48041867399388,200.11711653786287,201.7349090576172,13366359
2015-11-02 00:00:00+05:30,202.01165929996617,204.6725177980678,201.20277002536648,204.31063842773438,7222044
2015-11-03 00:00:00+05:30,205.04503048563447,206.57767842783045,204.6192925778462,205.88584899902344,11373522
2015-11-04 00:00:00+05:30,206.05615786667082,207.54623347651082,201.41562734391363,202.50125122070312,10033187
2015-11-05 00:00:00+05:30,202.0116589276607,202.4373968549618,198.60578392872566,199.37210083007812,10767454
2015-11-06 00:00:00+05:30,199.97876633693573,203.23565216302276,199.6488304640734,202.73541259765625,8367190
2015-11-09 00:00:00+05:30,198.71222118553922,205.41755467726733,196.57288838797362,204.6193084716797,17031699
2015-11-10 00:00:00+05:30,203.71458970270714,204.2467585047125,195.05085716531548,196.42385864257812,11486238
2015-11-13 00:00:00+05:30,194.78479747205267,199.78719318881488,194.66772345117323,198.61642456054688,13682323
2015-11-16 00:00:00+05:30,197.11568099417997,200.5215555215165,196.84958949781011,198.88247680664062,15346549
2015-11-17 00:00:00+05:30,199.6807530215778,199.86168559092891,197.1582690942968,197.4882049560547,8588142
2015-11-18 00:00:00+05:30,197.45625833336516,198.2438755149413,193.69914760814578,194.13552856445312,11249222
2015-11-19 00:00:00+05:30,195.6043261152066,199.8191041585768,195.25308987501393,198.978271484375,12183206
2015-11-20 00:00:00+05:30,198.81863974480407,202.8205562461724,197.01990025381687,201.55398559570312,11304265
2015-11-23 00:00:00+05:30,202.22451999233652,203.90617118115745,201.4156165695065,203.02276611328125,10499517
2015-11-24 00:00:00+05:30,202.86313965386094,206.8224840001838,202.44804480953076,205.99229431152344,14806176
2015-11-26 00:00:00+05:30,206.6947325204233,211.15431571526213,206.10934828229372,210.45184326171875,23805828
2015-11-27 00:00:00+05:30,210.52634193930558,211.2713867480666,207.35461548077018,208.40830993652344,10891864
2015-11-30 00:00:00+05:30,208.2912436792549,209.54717112568957,204.84278250956424,205.8645477294922,29919205
2015-12-01 00:00:00+05:30,205.20469436080933,208.35513525330552,204.61931001636265,205.60914611816406,12981379
2015-12-02 00:00:00+05:30,205.6836244648223,208.5467015122161,205.31110202975464,208.17417907714844,7573628
2015-12-03 00:00:00+05:30,207.52494512276738,210.51573960870408,207.35465562938592,208.01454162597656,11361395
2015-12-04 00:00:00+05:30,206.97148254499058,207.8016722145583,204.65123144296007,205.51333618164062,13443688
2015-12-07 00:00:00+05:30,205.51330824336958,207.12047189927137,202.17129225299934,202.660888671875,14483909
2015-12-08 00:00:00+05:30,201.99035187431966,202.99083092671066,199.26564931471108,200.28741455078125,7532164
2015-12-09 00:00:00+05:30,199.2869367015519,200.83022765681403,194.3164706851073,194.96571350097656,9174419
2015-12-10 00:00:00+05:30,196.37065350299886,203.03341407491916,195.83848467302704,202.2990264892578,18592203
2015-12-11 00:00:00+05:30,202.59705905358356,204.14035017111294,200.71317474958482,202.8524932861328,18155513
2015-12-14 00:00:00+05:30,201.71364364510967,205.09824652225527,201.373050475978,203.31015014648438,10563900
2015-12-15 00:00:00+05:30,203.71460551972166,208.17418923681774,203.00148989124068,207.73780822753906,15718833
2015-12-16 00:00:00+05:30,207.7377968776433,210.2177083833543,207.2269142475747,208.32318115234375,12097338
2015-12-17 00:00:00+05:30,208.62119993339132,216.06093437894413,208.18481895215317,214.93272399902344,19369032
2015-12-18 00:00:00+05:30,213.6768344990208,214.78374460838677,210.7392555251161,211.14370727539062,16016139
2015-12-21 00:00:00+05:30,210.29221585824487,212.6550534164716,209.53654208914946,211.18626403808594,12331769
2015-12-22 00:00:00+05:30,211.33524293400595,213.42134563964868,209.46200205149634,210.1644744873047,11579277
2015-12-23 00:00:00+05:30,211.12242070116415,214.33672009163627,210.73925513793765,213.6768341064453,12919467
2015-12-24 00:00:00+05:30,213.69811625757666,214.4005746021133,212.0803234997362,212.98500061035156,11901877
2015-12-28 00:00:00+05:30,212.99565447787708,215.79487332414698,212.86793735599827,215.08177185058594,12885935
2015-12-29 00:00:00+05:30,215.08176516986774,216.84856126352528,214.389935695038,216.14610290527344,14913870
2015-12-30 00:00:00+05:30,216.0609567795013,216.27381864132752,213.29366731733802,213.82583618164062,8151610
2015-12-31 00:00:00+05:30,213.59168984998703,217.06143769379568,212.6763554173048,215.97579956054688,18483713
2016-01-01 00:00:00+05:30,214.95402634183594,216.89112606818856,214.61344737262172,216.1354522705078,5416562
2016-01-04 00:00:00+05:30,213.93224835827633,215.8054894170785,210.036762950456,211.867431640625,30170947
2016-01-05 00:00:00+05:30,212.931748844728,214.99656536425636,212.2292906199473,213.9641571044922,14946239
2016-01-06 00:00:00+05:30,214.48570190796866,221.04204556938348,212.95305401834509,219.72225952148438,26759864
2016-01-07 00:00:00+05:30,217.34878053419888,218.8282129742591,214.58150552277365,215.68841552734375,19739943
2016-01-08 00:00:00+05:30,217.1252592379136,219.87124785809416,216.42278678852375,218.3492431640625,21313199
2016-01-11 00:00:00+05:30,216.26317495287893,225.81029941450666,215.20948032026575,223.85191345214844,29016443
2016-01-12 00:00:00+05:30,224.57567326799258,226.7894934743687,221.61680812425797,222.54278564453125,23373377
2016-01-13 00:00:00+05:30,224.1712257372221,231.9728404913446,222.91529809709277,229.22683715820312,71802356
2016-01-14 00:00:00+05:30,226.45953648873498,230.11023099320272,224.1605716073975,225.99122619628906,27823189
2016-01-15 00:00:00+05:30,227.71545659813452,231.9195917897298,226.83205150616195,228.47113037109375,28767318
2016-01-18 00:00:00+05:30,228.83301443746535,230.7381848623716,214.59215858710684,216.45474243164062,27254669
2016-01-19 00:00:00+05:30,219.0410881409813,223.4687281413462,215.86934722067062,222.14895629882812,21489315
2016-01-20 00:00:00+05:30,220.2969978376755,220.2969978376755,210.73923128361912,213.83645629882812,45114225
2016-01-21 00:00:00+05:30,216.60374846919754,218.3492582020557,207.9080864519857,209.5045928955078,31768619
2016-01-22 00:00:00+05:30,211.60136594181742,215.20947384951265,211.60136594181742,213.75132751464844,23682648
2016-01-25 00:00:00+05:30,214.9965827857847,216.85918072463824,212.86790754694388,213.708740234375,13099564
2016-01-27 00:00:00+05:30,214.59215121292073,214.99658872006458,212.21867058284377,212.72955322265625,17251028
